unnamed:_0,brand,name,processor_name,processor_brand,ram_expandable,ram,ram_type,ghz,display_type,display,gpu,gpu_brand,ssd,hdd,adapter,battery_life,ram_gb,storage_gb,screen_size_inches,has_dedicated_gpu,os
0,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops,MediaTek Octa-core,MediaTek,Not Expandable,4 GB , DDR4 RAM, 2.0 Ghz Processor,LED,11.6 ,Integrated Graphics,MediaTek,64 GB SSD Storage,No HDD,45, Upto 12 Hrs Battery Life,4,64,11.6,False,ChromeOS
2707,Infinix,Infinix Zero Book Ultra Laptop (15.6 Inch | Core i9 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::599295::computer::laptops,Intel Core i9 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 3.4 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,100, Upto 10 Hrs Battery Life,16,512,15.6,False,Windows
2708,Lenovo,Lenovo V15 IIL (82C500X4IH) Laptop (15 Inch | Core i3 10th Gen | 4 GB | DOS | 1 TB HDD)::592213::computer::laptops,Intel Core i3 (10th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 1.2 Ghz Processor,LED,15 ,UHD,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter,4,0,15.0,False,Windows
2709,MSI,MSI Modern 14 H D13MG-072IN Laptop (14 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::616468::computer::laptops,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.8 Ghz Processor,LCD,14 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,no,,16,1024,14.0,False,Windows
2710,ASUS,ASUS VivoBook 15 X1504ZA-NJ321WS Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::615790::computer::laptops,Intel Core i3 (12th Gen),Intel, 8 GB Expandable,8 GB , DDR4 RAM , 1.2 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45, Upto 8 Hrs Battery Life,8,512,15.6,False,Windows
2711,HP,HP 250 G9 (8Y2Y9PA) Laptop (15.6 Inch | Intel Celeron Dual Core | 8 GB | DOS | 256 GB SSD)::617038::computer::laptops,Intel Celeron Dual-Core,Intel, 8 GB Expandable,8 GB , DDR4 RAM , 2.1 Ghz Processor,LCD,15.6 ,Integrated,Intel,256 GB SSD Storage,No HDD,41, Upto 2.5 Hrs Battery Life,8,256,15.6,False,Windows
2712,Dell,Dell Vostro 3530 (VN3530F19VF001ORB1) Laptop (15.6 Inch | Core i3 13th Gen | 8 GB | Windows 11 | 512 GB SSD)::618457::computer::laptops,Intel Core i3 (13th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,no,,8,512,15.6,False,Windows
2713,HP,HP 15s-fy5005TU (8K8J3PA) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 1 TB SSD)::616304::computer::laptops,Intel Core i3 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 0.8 Ghz Processor,LCD,15.6 ,UHD,Intel,1024 GB SSD Storage,No HDD,no,Upto 7.30 Hrs Battery Life,8,1024,15.6,False,Windows
2714,Lenovo,Lenovo ThinkBook 16 Gen 6 (21KKA07RIN) Laptop (16 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::616912::computer::laptops,AMD Hexa-Core Ryzen 5,AMD, 64 GB Expandable,16 GB , DDR4 RAM , 2.0 Ghz Processor,LCD,16 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 9.22 Hrs Battery Life,16,512,16.0,False,Windows
2715,ASUS,ASUS ROG Strix G16 G614JJ-N3088WS Laptop (16 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::613489::computer::laptops,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 4.7 Ghz Processor,LCD,16 ,"GeForce RTX 3050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,,16,1024,16.0,True,Windows
2716,MSI,MSI GF63 Thin 11UCX-1491IN Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 1 TB HDD 512 GB SSD)::613001::computer::laptops,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage , 1024 GB HDD Storage,no,,16,512,15.6,True,Windows
2717,Lenovo,Lenovo ThinkBook 16 Gen 6 (21KHA0J5IN) Laptop (16 Inch | Core i3 13th Gen | 8 GB | Windows 11 | 512 GB SSD)::616915::computer::laptops,Intel Core i3 (13th Gen),Intel, 64 GB Expandable,8 GB , DDR5 RAM , 1.2 Ghz Processor,LCD,16 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 9.15 Hrs Battery Life,8,512,16.0,False,Windows
2718,HP,HP Omen 16-XD0007ax (90L48PA) Laptop (16.1 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::613771::computer::laptops,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR5 RAM, 4.8 Ghz Processor,LCD,16.1 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,,16,1024,16.1,True,Windows
2719,ASUS,ASUS TUF Gaming F17 FX706HF-HX019W Laptop (17.3 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::613609::computer::laptops,Intel Core i5 (11th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 2.7 Ghz Processor,LCD,17.3 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter,16,512,17.3,True,Windows
2720,HP,HP 15s-fq5190tu (7W476PA) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::616189::computer::laptops,Intel Core i7 (12th Gen) Processor,Intel,Not Expandable,16 GB , DDR4 RAM,0,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 4 Hrs Battery Life,16,512,15.6,False,Windows
2721,Lenovo,Lenovo S14 Gen 3 (82TW001CIH) Laptop (14 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::612595::computer::laptops,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,14 ,Integrated,Intel,512 GB SSD Storage,No HDD,45, Upto 8 Hrs Battery Life,8,512,14.0,False,Windows
2722,Lenovo,Lenovo V15 G3 (82TTA00UIH) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | DOS | 512 GB SSD)::615935::computer::laptops,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,8,512,15.6,False,Windows
2723,MSI,MSI Cyborg 15 A12UCX-264IN Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::615191::computer::laptops,Intel Core i5 (12th Gen),Intel, 64 GB Expandable,16 GB , DDR5 RAM , 3.3 Ghz Processor,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,120, Upto 3 Hrs Battery Life,16,512,15.6,True,Windows
2724,Lenovo,Lenovo S14 Gen 3 (82TW0019IH) Laptop (14 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::612041::computer::laptops,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,no,,8,512,14.0,False,Windows
2726,HP,HP Envy x360 15-ew0021TX (7N6V9PA) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::613899::computer::laptops,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 3.3 Ghz Processor,LED,15.6 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,90,90W Adapter,16,512,15.6,True,Windows
2727,MSI,MSI GF63 Thin 11UCX-1492IN Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 1 TB HDD 256 GB SSD)::613000::computer::laptops,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,no,,16,256,15.6,True,Windows
2728,Lenovo,Lenovo ThinkBook 15 G5 (21JFA02KIN) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::616900::computer::laptops,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,16 GB , DDR4 RAM , 2.0 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 8.8 Hrs Battery Life,16,512,15.6,False,Windows
2729,MSI,MSI Katana 17 B12VFK-668IN Laptop (17.3 Inch | Core i7 12th Gen | 8 GB | Windows 11 | 1 TB SSD)::612972::computer::laptops,Intel Core i7 (12th Gen),Intel,Not Expandable,8 GB , DDR5 RAM, 3.1 Ghz Processor,LCD,17.3 ,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,,8,1024,17.3,True,Windows
2731,Lenovo,Lenovo IdeaPad Flex 5 14IRU8 (82Y00051IN) Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::613196::computer::laptops,Intel Core i5 (13th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 1.3 Ghz Processor,LCD,14 ,Integrated,Intel,512 GB SSD Storage,No HDD,no,Upto 11 Hrs Battery Life,16,512,14.0,False,Windows
2744,Dell,Dell Inspiron 15 3530 (IN3530NM1NN001ORS1) Laptop (15.6 Inch | Core i5 13th Gen | 8 GB | Windows 11 | 512 GB SSD)::611719::computer::laptops,Intel Core i5 (13th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,no,,8,512,15.6,False,Windows
2745,ASUS,ASUS ROG Zephyrus G15 GA503RM-HQ142WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::596428::computer::laptops,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR5 RAM, 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter,16,1024,15.6,True,Windows
2746,Lenovo,Lenovo Legion Slim 5 16APH8 (82Y90042IN) Laptop (16 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::613669::computer::laptops,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR5 RAM, 4.8 Ghz Processor,LCD,16 ,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,512 GB SSD Storage,No HDD,no,,16,512,16.0,True,Windows
2747,ASUS,ASUS ROG Zephyrus Duo 16 GX650RM-LS019WS Laptop (16 Inch | AMD Octa Core Ryzen 7 | 32 GB | Windows 11 | 2 TB SSD)::596437::computer::laptops,AMD Octa-Core Ryzen 7,AMD, 64 GB Expandable,32 GB , DDR5 RAM , 4.7 Ghz Processor,LCD,16 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,2048 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life,32,2048,16.0,True,Windows
2748,Samsung,Samsung Galaxy Book 4 Pro NP940XGK-KG3IN Laptop (14 Inch | Core Ultra 7 | 32 GB | Windows 11 | 1 TB SSD)::616234::computer::laptops,Intel Core Ultra 7,Intel, 32 GB Expandable,32 GB LP, LPDDR5X RAM , 4.8 Ghz Processor,LED,14 ,Arc,Intel,1024 GB SSD Storage,No HDD,65, Upto 7.5 Hrs Battery Life,32,1024,14.0,True,Windows
2749,HP,HP Omen Transcend 16-u0005TX (834T6PA) Laptop (16 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::612142::computer::laptops,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 4.8 Ghz Processor,LCD,16 ,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,230,230W Adapter,16,1024,16.0,True,Windows
2750,ASUS,ASUS ROG Flow X13 GV301RC-LJ132WS Laptop (13.3 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 512 GB SSD)::615853::computer::laptops,AMD Octa-Core Ryzen 9,AMD, 16 GB Expandable,16 GB LP, LPDDR5 RAM , 4.8 Ghz Processor,LCD,13.3 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,100, Upto 10 Hrs Battery Life,16,512,13.3,True,Windows
2751,MSI,MSI Katana 17 B13UCXK-256IN Laptop (17.3 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::614421::computer::laptops,Intel Core i7 (13th Gen),Intel, 64 GB Expandable,16 GB , DDR5 RAM , 4.8 Ghz Processor,LCD,17.3 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life,16,512,17.3,True,Windows
2752,ASUS,ASUS ROG Strix Scar 15 G533ZW-LN136WS Laptop (15.6 Inch | Core i9 12th Gen | 32 GB | Windows 11 | 1 TB SSD)::595302::computer::laptops,Intel Core i9 (12th Gen),Intel, 64 GB Expandable,32 GB , DDR5 RAM , 4.8 Ghz Processor,LCD,15.6 ,"GeForce RTX 3070 Ti GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,90, Upto 10 Hrs Battery Life,32,1024,15.6,True,Windows
2753,Lenovo,Lenovo LOQ 15IRX9 (83DV007FIN) Laptop (15.6 Inch | Core i7 14th Gen | 16 GB | Windows 11 | 1 TB SSD)::616068::computer::laptops,Intel Core i7 (14th Gen),Intel, 32 GB Expandable,16 GB , DDR5 RAM , 3.4 Ghz Processor,LCD,15.6 ,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,230, Upto 6 Hrs Battery Life,16,1024,15.6,True,Windows
2754,Acer,Acer Swift 5 SF514-52T-59JY (NX.GTMSI.025) Laptop (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 512 GB SSD)::575882::computer::laptops,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB , DDR3 RAM, 1.6 Ghz Processor,LED,14 ,UHD 620,Intel,512 GB SSD Storage,No HDD,45, Upto 8 Hrs Battery Life,8,512,14.0,False,Windows
2755,HP,HP Victus 15-fb0147AX (8F503PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::613100::computer::laptops,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,15.6 ,"Radeon RX 6500M  GPU, 4 GB",AMD,512 GB SSD Storage,No HDD,150,150W Adapter,8,512,15.6,True,Windows
2756,Lenovo,Lenovo Ideapad 3 15IAU7 (82RK00WXIN) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 256 GB SSD)::615847::computer::laptops,Intel Core i3 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6 ,UHD,Intel,256 GB SSD Storage,No HDD,no,Upto 9 Hrs Battery Life,8,256,15.6,False,Windows
2757,Dell,Dell Inspiron 16 7620 (D560906WIN9S) Laptop (16 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::598043::computer::laptops,Intel Core i7 (12th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 3.4 Ghz Processor,LCD,16 ,"GeForce MX550 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter,16,512,16.0,True,Windows
2758,HP,HP Pavilion x360 14-ek1020TU (7Z1P8PA) Laptop (14 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::611454::computer::laptops,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.8 Ghz Processor,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,16,512,14.0,False,Windows
2759,ASUS,ASUS ROG Zephyrus G15 GA503RM-LN143WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::596429::computer::laptops,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR5 RAM, 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter,16,1024,15.6,True,Windows
2760,Lenovo,Lenovo LOQ 15IRX9 (83DV007JIN) Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::615936::computer::laptops,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 3.4 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,170,170W Adapter,16,512,15.6,True,Windows
2761,ASUS,ASUS ROG Strix Scar 18 G834JY-N6056WS Laptop (18 Inch | Core i9 13th Gen | 32 GB | Windows 11 | 2 TB SSD)::600230::computer::laptops,Intel Core i9 (13th Gen),Intel, 64 GB Expandable,32 GB , DDR5 RAM , 2.2 Ghz Processor,LCD,18 ,"GeForce RTX 4090 GPU, 16 GB",NVIDIA,2048 GB SSD Storage,No HDD,330,330W Adapter,32,2048,18.0,True,Windows
2762,HP,HP Omen 16-wf1026TX (9Q9T0PA) Laptop (16.1 Inch | Core i7 14th Gen | 16 GB | Windows 11 | 1 TB SSD)::615960::computer::laptops,Intel Core i7 (14th Gen),Intel, 32 GB Expandable,16 GB , DDR5 RAM , 5.5 Ghz Processor,LCD,16.1 ,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,280,280W Adapter,16,1024,16.1,True,Windows
2763,HP,HP Pavilion 14-ek1074TU (8C5H5PA) Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::613687::computer::laptops,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 3.4 Ghz Processor,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,no,,16,512,14.0,False,Windows
2764,ASUS,ASUS ROG Zephyrus M16 GU603ZX-K8024WS Laptop (16 Inch | Core i9 12th Gen | 32 GB | Windows 11 | 2 TB SSD)::594716::computer::laptops,Intel Core i9 (12th Gen),Intel,Not Expandable,32 GB , DDR4 RAM, 4.8 Ghz Processor,LCD,16 ,"GeForce RTX 3080 Ti GPU, 16 GB",NVIDIA,2048 GB SSD Storage,No HDD,90, Upto 10 Hrs Battery Life,32,2048,16.0,True,Windows
2765,ASUS,ASUS VivoBook 15 X1502ZA-EJ544WS Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::613546::computer::laptops,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.5 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life,16,512,15.6,False,Windows
2766,Lenovo,Lenovo Legion Pro 7i 16IRX8H (82WQ007TIN) Laptop (16 Inch | Core i9 13th Gen | 32 GB | Windows 11 | 1 TB SSD)::613602::computer::laptops,Intel Core i9 (13th Gen),Intel, 32 GB Expandable,32 GB , DDR5 RAM , 4.0 Ghz Processor,LCD,16 ,"GeForce RTX 4080 GPU, 12 GB",NVIDIA,1024 GB SSD Storage,No HDD,330,330W Adapter,32,1024,16.0,True,Windows
2767,Lenovo,Lenovo ThinkBook 15 (21DJA04NIH) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::613828::computer::laptops,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 1.7 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life,16,512,15.6,False,Windows
2768,Dell,Dell Vostro 5620 (M552319WIN9S) Laptop (16 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::600363::computer::laptops,Intel Core i7 (12th Gen),Intel, 64 GB Expandable,16 GB , DDR4 RAM , 3.4 Ghz Processor,LCD,16 ,"GeForce MX570 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life,16,512,16.0,True,Windows
2769,HP,HP Envy x360 15-ew0041TU (81C90PA) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::613902::computer::laptops,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 1.3 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,200,200W Adapter,16,512,15.6,False,Windows
2770,ASUS,ASUS VivoBook 15 X1504ZA-NJ541WS Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::615805::computer::laptops,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 1.3 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,45, Upto 8 Hrs Battery Life,16,512,15.6,False,Windows
2771,MSI,MSI GE73 Raider RGB 8RF-024IN Laptop (17.3 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 1 TB HDD 512 GB SSD)::584625::computer::laptops,Intel Core i7 (8th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.2 Ghz Processor,LED,17.3 ,"GeForce GTX 1070 GPU, 8 GB",NVIDIA,512 GB SSD Storage , 1024 GB HDD Storage,no,,16,512,17.3,True,Windows
2772,ASUS,ASUS ROG Strix Scar 18 G834JZ-N5041WS Laptop (18 Inch | Core i9 13th Gen | 32 GB | Windows 11 | 1 TB SSD)::600231::computer::laptops,Intel Core i9 (13th Gen),Intel, 64 GB Expandable,32 GB , DDR5 RAM , 2.2 Ghz Processor,LCD,18 ,"GeForce RTX 4080 GPU, 12 GB",NVIDIA,1024 GB SSD Storage,No HDD,330,330W Adapter,32,1024,18.0,True,Windows
2773,HP,HP Spectre x360 OLED Touch 13.5-ef2033TU (7Y6T9PA) Laptop (13.5 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::600717::computer::laptops,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB LP, LPDDR4X RAM, 4.8 Ghz Processor,LED,13.5 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter,16,1024,13.5,False,Windows
2774,ASUS,ASUS TUF Gaming A16 FA617XS-N3026WS Laptop (16 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 1 TB SSD)::611399::computer::laptops,AMD Octa-Core Ryzen 9,AMD, 32 GB Expandable,16 GB , DDR5 RAM , 4.8 Ghz Processor,LCD,16 ,"Radeon RX 7600S GPU, 8 GB",AMD,1024 GB SSD Storage,No HDD,240, Upto 13.6 Hrs Battery Life,16,1024,16.0,True,Windows
2776,HP,HP 250 G9 (7N179PA) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::613290::computer::laptops,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.6 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 4.5 Hrs Battery Life,8,512,15.6,False,Windows
2777,ASUS,ASUS ROG Strix Scar 16 G634JZ-N4062WS Laptop (16 Inch | Core i9 13th Gen | 32 GB | Windows 11 | 1 TB SSD)::600232::computer::laptops,Intel Core i9 (13th Gen),Intel, 64 GB Expandable,32 GB , DDR5 RAM , 2.2 Ghz Processor,LCD,16 ,"GeForce RTX 4080 GPU, 12 GB",NVIDIA,1024 GB SSD Storage,No HDD,330,330W Adapter,32,1024,16.0,True,Windows
2778,MSI,MSI Pulse 17 B13VGK-652IN Laptop (17.3 Inch | Core i9 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::612974::computer::laptops,Intel Core i9 (13th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 4.8 Ghz Processor,LCD,17.3 ,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,,16,1024,17.3,True,Windows
2790,MSI,MSI Stealth 15 A13VF-074IN Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::615268::computer::laptops,Intel Core i7 (13th Gen),Intel, 64 GB Expandable,16 GB , DDR5 RAM , 3.4 Ghz Processor,LED,15.6 ,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,,16,1024,15.6,True,Windows
2793,ASUS,ASUS Zenbook 14 OLED UX3402VA-KN742WS Laptop (14 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::601039::computer::laptops,Intel Core i7 (13th Gen),Intel, 16 GB Expandable,16 GB LP, LPDDR5 RAM , 2.2 Ghz Processor,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life,16,512,14.0,False,Windows
2794,Dell,Dell Alienware x16 R1 (ANX16I0UCFG001CRS1) Laptop (16 Inch | Core i9 13th Gen | 32 GB | Windows 11 | 1 TB SSD)::612766::computer::laptops,Intel Core i9 (13th Gen),Intel, 32 GB Expandable,32 GB LP, LPDDR5 RAM , 4.8 Ghz Processor,LCD,16 ,"GeForce RTX 4080 GPU, 12 GB",NVIDIA,1024 GB SSD Storage,No HDD,330,330W Adapter,32,1024,16.0,True,Windows
2795,ASUS,ASUS ROG Zephyrus G14 GA402XU-N2045WS Laptop (14 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 1 TB SSD)::612389::computer::laptops,AMD Octa-Core Ryzen 9,AMD, 32 GB Expandable,16 GB , DDR5 RAM , 4.8 Ghz Processor,LCD,14 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,240,240W Adapter,16,1024,14.0,True,Windows
2796,HP,HP Pavilion 14-ey0789AU (92U77PA) Laptop (14 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::613631::computer::laptops,AMD Octa-Core Ryzen 7,AMD, 16 GB Expandable,16 GB LP, LPDDR5X RAM , 4.8 Ghz Processor,LED,14 ,Radeon 780M,AMD,1024 GB SSD Storage,No HDD,65,65W Adapter,16,1024,14.0,False,Windows
2797,ASUS,ASUS ZenBook S13 OLED UX5304VA-NQ762WS Laptop (13.3 Inch | Core i7 13th Gen | 32 GB | Windows 11 | 1 TB SSD)::600831::computer::laptops,Intel Core i7 (13th Gen),Intel, 32 GB Expandable,32 GB LP, LPDDR5 RAM , 1.7 Ghz Processor,LED,13.3 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life,32,1024,13.3,False,Windows
